EnsemblGeneID	GeneType	GeneName	Description	EntrezGeneID	GeneLength	Cellline1_CON_CPM	Cellline1_DEX_CPM	Cellline2_CON_CPM	Cellline2_DEX_CPM	Cellline3_CON_CPM	Cellline3_DEX_CPM	Cellline1_DEX_CPM_logFC	Cellline2_DEX_CPM_logFC	Cellline3_DEX_CPM_logFC	DEX_CON_logFC	DEX_CON_PValue	DEX_CON_FDR
ENSG00000143702	protein_coding	CEP170	centrosomal protein 170kDa	9859	130978	6.09385517927772	6.11625266796966	5.95484257378378	6.00370913027208	6.30191723312446	6.11808634182501	0.0223974886919382	0.0488665564882966	-0.183830891299448	-0.0375685717445653	0.594982979419661	0.804861981419248
ENSG00000143727	protein_coding	ACP1	acid phosphatase 1, soluble	52	14143	6.10535005897909	6.23920843459538	6.20915603548855	6.25336983659293	6.36982859024063	6.37225295249072	0.133858375616289	0.0442138011043829	0.00242436225009346	0.0601509559960704	0.355306291325454	0.622587900469299
ENSG00000143740	protein_coding	SNAP47	synaptosomal-associated protein, 47kDa	116841	52692	4.74461026676299	4.48831752454063	4.68104809435937	4.59225836535484	4.65420552927936	4.62376789421574	-0.256292742222361	-0.0887897290045307	-0.030437635063624	-0.125716858616758	0.140407094308221	0.360967112651995
ENSG00000143742	protein_coding	SRP9	signal recognition particle 9kDa	6726	12653	7.21077666776414	7.3915187184343	7.39282401239899	7.44258107362444	7.20915258313392	7.17597112759412	0.180742050670164	0.0497570612254501	-0.0331814555397942	0.0659717335642319	0.364047080454902	0.629993103850318
ENSG00000143748	protein_coding	NVL	nuclear VCP-like	4931	103053	4.90354513918204	5.105609208993	4.65042606193525	4.6246558143975	4.61812369230033	4.53331220531557	0.202064069810958	-0.0257702475377526	-0.0848114869847603	0.0328202480011494	0.718447591816142	0.879169009613969
ENSG00000143751	protein_coding	SDE2	SDE2 telomere maintenance homolog (S. pombe)	163859	16629	4.81670718332395	4.80226571869976	4.8763715586382	4.75688643805529	4.81220188720624	4.86847735290865	-0.0144414646241939	-0.119485120582904	0.0562754657024138	-0.0261468498100127	0.768648267221058	0.905464193404934
ENSG00000143753	protein_coding	DEGS1	delta(4)-desaturase, sphingolipid 1	8560	17685	7.74869674868872	8.05972156076526	7.41972459329891	8.01439038473039	7.48277400231662	8.05951692497216	0.311024812076538	0.594665791431472	0.57674292265554	0.494077131719269	7.50754231490176e-10	2.72740581370509e-08
ENSG00000143756	protein_coding	FBXO28	F-box protein 28	23219	47960	5.66814871497712	5.4744029652475	5.77650836685832	5.73022892586706	5.74016395662863	5.53673239813007	-0.193745749729612	-0.0462794409912632	-0.203431558498553	-0.147448497987171	0.0429933461418816	0.16675723494997
ENSG00000143761	protein_coding	ARF1	ADP-ribosylation factor 1	375	16552	8.25484857068868	8.23103740093696	8.3554138686575	8.39475091527245	8.32448208724033	8.45601579358501	-0.0238111697517169	0.0393370466149499	0.13153370634468	0.0490173283936377	0.521272892296722	0.756681067055081
ENSG00000143771	protein_coding	CNIH4	cornichon family AMPA receptor auxiliary protein 4	29097	22609	5.66637597560761	5.81249332297155	5.53508912672474	5.76158253045958	5.77849911154494	5.77303472042858	0.146117347363939	0.226493403734843	-0.00546439111636321	0.122557336033694	0.082408153202908	0.255459634398337
ENSG00000143772	protein_coding	ITPKB	inositol-trisphosphate 3-kinase B	3707	107633	2.92139579237325	2.70227146312306	2.7121543412928	2.84296662963295	1.62029646701445	1.56031828605011	-0.219124329250198	0.130812288340157	-0.0599781809643396	-0.0491904104981255	0.672865263970212	0.854093828621382
ENSG00000143774	protein_coding	GUK1	guanylate kinase 1	2987	9022	6.82569546984561	6.87883119391724	7.05985298041327	7.3073184447533	7.18010174316124	7.4165569643602	0.0531357240716286	0.247465464340029	0.236455221198965	0.179385540855131	0.0124538200523602	0.0676342575999633
ENSG00000143776	protein_coding	CDC42BPA	CDC42 binding protein kinase alpha (DMPK-like)	8476	328609	6.36782333999888	6.46800843726535	5.61451228570065	5.73837023474392	6.18592577172705	6.38308481188276	0.100185097266466	0.123857949043273	0.197159040155705	0.140430656345372	0.0302301176403843	0.130144679461312
ENSG00000143786	protein_coding	CNIH3	cornichon family AMPA receptor auxiliary protein 3	149111	305889	5.48768217886649	4.84539452822184	4.81623447596655	4.85352612421124	5.02083969748499	4.46290458993759	-0.642287650644652	0.0372916482446968	-0.557935107547405	-0.388906728883231	0.00161835182705346	0.0134651232542409
ENSG00000143793	protein_coding	C1orf35	chromosome 1 open reading frame 35	79169	4685	4.87005082946668	5.18087461775031	4.29952011477523	4.37110252886286	4.28098207126966	4.39603139974687	0.310823788283633	0.071582414087624	0.115049328477205	0.169689128602867	0.0421137956157118	0.164709309450396
ENSG00000143797	protein_coding	MBOAT2	membrane bound O-acyltransferase domain containing 2	129642	151123	5.2378671199041	5.44229922250439	4.99433812728141	5.12666273860411	5.51537240146476	5.49606672255464	0.204432102600292	0.1323246113227	-0.0193056789101176	0.105753912785912	0.203162968697456	0.452668949769161
ENSG00000143799	protein_coding	PARP1	poly (ADP-ribose) polymerase 1	142	47384	7.54163823394401	7.71150874694097	7.08463269810897	7.27476169172983	7.06821473456439	7.15947517226552	0.169870512996964	0.190128993620858	0.0912604377011279	0.150619805274112	0.0294871523574744	0.127918882209772
ENSG00000143801	protein_coding	PSEN2	presenilin 2	5664	25918	2.78100276348099	2.94718841130127	3.88832154671543	4.14336631238902	3.75164601362685	4.15274456763897	0.166185647820281	0.255044765673593	0.401098554012112	0.279821082325536	0.00540316544118551	0.0356892605004314
ENSG00000143811	protein_coding	PYCR2	pyrroline-5-carboxylate reductase family, member 2	29920	4463	4.54297095542018	4.63972788431392	4.22102639161778	4.09793594771969	4.23134525687761	4.23635800079319	0.096756928893738	-0.123090443898088	0.00501274391557871	-0.0053708802468102	0.950209409551984	0.979551991470622
ENSG00000143815	protein_coding	LBR	lamin B receptor	3930	27423	6.05203781685002	6.31855498978319	5.22903261546102	5.52905289528699	5.47847299072078	5.48806180205716	0.266517172933171	0.300020279825972	0.00958881133638112	0.193493748474985	0.00986276070786399	0.0566858416826345
ENSG00000143819	protein_coding	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	2052	35471	5.99137926346311	6.05877512728591	6.63431992682567	6.67040914417643	5.8446786712461	5.89963042272034	0.0673958638228065	0.0360892173507583	0.0549517514742366	0.0526472307767164	0.408153747447243	0.669558032441591
ENSG00000143842	protein_coding	SOX13	SRY (sex determining region Y)-box 13	9580	54628	2.85134682812107	2.89705249406402	2.6733758286729	2.70120113168163	3.04358726110394	2.9746054013239	0.0457056659429491	0.0278253030087274	-0.0689818597800391	0.00130320263966877	0.990401172299638	0.996765805425375
ENSG00000143845	protein_coding	ETNK2	ethanolamine kinase 2	55224	20941	3.63946150236354	3.70456351557418	3.82427256097123	3.63497696528728	3.88602968760324	4.02394430572881	0.0651020132106392	-0.189295595683948	0.137914618125576	0.00503216036130484	0.960896642354061	0.985144746178999
ENSG00000143847	protein_coding	PPFIA4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	8497	52242	3.61393577178917	3.23066706359793	5.24366550074952	5.34435397607443	5.13175332714232	5.35207714929052	-0.383268708191244	0.100688475324911	0.220323822148198	-0.00637668014425187	0.955018842089034	0.982348475089992
ENSG00000143850	protein_coding	PLEKHA6	pleckstrin homology domain containing, family A member 6	22874	158814	5.50067371191603	5.21416222827864	4.62829311164279	4.43731915720979	4.31615523489691	3.82858581231047	-0.286511483637391	-0.190973954433007	-0.487569422586436	-0.318128813165609	0.000775479864151253	0.00725178845143603
ENSG00000143862	protein_coding	ARL8A	ADP-ribosylation factor-like 8A	127829	11339	5.3387036761358	5.41137954023501	5.46926327372846	5.58589073475567	5.54367764164406	5.68473841417112	0.0726758640992164	0.116627461027207	0.141060772527056	0.11027118909679	0.148548444615935	0.374329829592501
ENSG00000143870	protein_coding	PDIA6	protein disulfide isomerase family A, member 6	10130	54586	7.77813356651345	7.84015629913336	8.72212803579563	8.86103813746902	8.24220813982559	8.37323534717459	0.0620227326199068	0.138910101673389	0.131027207348996	0.110779581087699	0.137598592451578	0.355948209750621
ENSG00000143878	protein_coding	RHOB	ras homolog family member B	388	2371	7.13236267680543	6.97669137252841	8.5212069762309	8.21509768356784	7.80636335213232	7.4340238158892	-0.155671304277027	-0.306109292663065	-0.372339536243119	-0.278509367797204	0.0002058552636502	0.00236229346893182
ENSG00000143889	protein_coding	HNRNPLL	heterogeneous nuclear ribonucleoprotein L-like	92906	41608	4.3399776204401	4.38816838499752	3.99909483766312	4.30814899866824	4.62021000167244	4.50846499864902	0.0481907645574156	0.30905416100512	-0.111745003023418	0.0800475796172198	0.404535702873429	0.667042062492874
ENSG00000143919	protein_coding	CAMKMT	calmodulin-lysine N-methyltransferase	79823	410642	1.31420486610699	1.22109295917035	2.29335851424682	2.61227315263183	1.9338417855262	2.13260914197067	-0.0931119069366397	0.318914638385008	0.198767356444474	0.167450090552187	0.168638681164585	0.404679223063089
ENSG00000143924	protein_coding	EML4	echinoderm microtubule associated protein like 4	27436	163198	6.05881058425452	6.34216809888683	6.1128135016465	6.21407374246646	5.9587135127301	6.04857674098228	0.283357514632305	0.101260240819961	0.0898632282521827	0.158727815679163	0.0213584236573195	0.10071905095507
ENSG00000143933	protein_coding	CALM2	calmodulin 2 (phosphorylase kinase, delta)	801	16519	8.65401554322852	8.68630142944896	8.90532385466516	9.06805163919194	8.94129219305371	8.87943476008636	0.0322858862204427	0.162727784526783	-0.0618574329673454	0.0444279666180444	0.594267752888738	0.804374970960279
ENSG00000143942	protein_coding	CHAC2	ChaC, cation transport regulator homolog 2 (E. coli)	494143	7404	2.14991218798332	2.58048948173042	0.974422475699403	1.70911007792998	1.47108122645449	1.82043501381617	0.430577293747106	0.734687602230575	0.349353787361681	0.497355280421344	4.41536004676088e-05	0.000615929126851541
ENSG00000143947	protein_coding	RPS27A	ribosomal protein S27a	6233	3950	4.77864961435914	4.86973806771099	5.70140132266059	5.63391500825011	5.27635131468875	5.25556869218331	0.0910884533518477	-0.067486314410484	-0.0207826225054326	-0.000457971708201888	0.995525456156465	0.998921473979832
ENSG00000143951	protein_coding	WDPCP	WD repeat containing planar cell polarity effector	51057	706460	1.91331703650497	1.50550948770915	2.66549345826398	2.35757258586087	2.41924589471055	2.36015865223309	-0.407807548795815	-0.307920872403109	-0.0590872424774598	-0.25368657965511	0.0282245728963385	0.124468442694759
ENSG00000143952	protein_coding	VPS54	vacuolar protein sorting 54 homolog (S. cerevisiae)	51542	126926	4.16396365239666	4.15969197785707	4.74134632202664	4.76815738113257	4.481351956487	4.53978043653776	-0.00427167453959676	0.0268110591059356	0.0584284800507628	0.0272817347783734	0.731358575405814	0.885657984804906
ENSG00000143970	protein_coding	ASXL2	additional sex combs like 2 (Drosophila)	55252	144763	5.37660228208875	5.39147023860697	5.79468969267579	5.70747853254615	5.70962714525172	5.47462076752384	0.0148679565182182	-0.0872111601296401	-0.235006377727887	-0.102497424306434	0.199080467283267	0.447609847588574
ENSG00000143971	protein_coding	ETAA1	Ewing tumor-associated antigen 1	54465	13226	3.84463709562853	3.93144035886366	4.25949852095134	4.23014813582516	4.14848255700924	4.15443150051643	0.0868032632351254	-0.0293503851261852	0.00594894350718711	0.0203762619889773	0.814319815243201	0.92548417647088
ENSG00000143977	protein_coding	SNRPG	small nuclear ribonucleoprotein polypeptide G	6637	12409	3.58043904858029	3.77763725532452	3.59034563132675	3.55914159219591	3.4686852157442	3.30740255213749	0.197198206744231	-0.0312040391308428	-0.161282663606706	0.00502937475891077	0.962669477105257	0.985740461634571
ENSG00000143995	protein_coding	MEIS1	Meis homeobox 1	4211	140417	1.29597612801779	0.953159856402575	1.79055348517916	1.66958670972104	2.52547218905677	2.66949727891324	-0.342816271615218	-0.120966775458112	0.144025089856474	-0.0752449587795422	0.55466577275087	0.778392741676986
ENSG00000144021	protein_coding	CIAO1	cytosolic iron-sulfur assembly component 1	9391	7217	6.22308289120487	6.21163717079365	6.22767587685241	6.15519469235666	6.24728212516189	6.17819466856485	-0.0114457204112153	-0.07248118449575	-0.0690874565970416	-0.0509484342658699	0.426625865371874	0.685092262475789
ENSG00000144026	protein_coding	ZNF514	zinc finger protein 514	84874	18083	3.66809124575076	3.83392385831475	4.19388320871867	4.12009707414981	3.94714034968953	4.07471560263267	0.165832612563994	-0.0737861345688549	0.127575252943134	0.0714546967506147	0.458014426273967	0.711005151250472
ENSG00000144028	protein_coding	SNRNP200	small nuclear ribonucleoprotein 200kDa (U5)	23020	31179	8.29713361228023	8.20367636548484	8.21049649178798	8.09901995593911	8.07839792658893	8.04640319073758	-0.0934572467953938	-0.111476535848867	-0.0319947358513506	-0.0790356990761718	0.279866425790088	0.54477723885529
ENSG00000144029	protein_coding	MRPS5	mitochondrial ribosomal protein S5	64969	62227	5.7275863739126	5.7683542700365	5.60784395201424	5.69866971700074	5.75115319860733	5.74587827528496	0.040767896123902	0.0908257649865005	-0.00527492332237056	0.0421823410341124	0.521143157042993	0.756573573538107
ENSG00000144034	protein_coding	TPRKB	TP53RK binding protein	51002	8296	3.99628113893322	4.04925591206933	3.87642025786794	3.96874919792132	3.9083971845102	3.80300233952903	0.0529747731361168	0.0923289400533891	-0.105394844981166	0.0146507335262751	0.875995169081754	0.952247888816209
ENSG00000144036	protein_coding	EXOC6B	exocyst complex component 6B	23233	650057	4.83733684553013	4.84444998517372	5.46472837741644	5.60120205981256	5.54642300600119	5.59130670037865	0.00711313964359572	0.136473682396121	0.0448836943774626	0.0637958224692177	0.423148490893737	0.682087856895623
ENSG00000144040	protein_coding	SFXN5	sideroflexin 5	94097	133583	4.34884697003948	4.49916128270764	3.78479616906466	3.66944806491806	3.82040197595066	3.73473208733666	0.150314312668159	-0.115348104146603	-0.0856698886140088	-0.0123000622534497	0.899516822811523	0.961014222556294
ENSG00000144043	protein_coding	TEX261	testis expressed 261	113419	9007	5.95735008608844	5.976669829278	6.52965619845657	6.52129607111672	6.37075825928923	6.45637087013995	0.0193197431895635	-0.00836012733984859	0.0856126108507214	0.0321072379935148	0.613944699428395	0.818354939234096
ENSG00000144048	protein_coding	DUSP11	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)	8446	17973	4.61366894429727	4.69631559897807	4.98724117364932	4.98008374806666	4.99534707438518	4.83835992109694	0.0826466546808025	-0.00715742558266008	-0.156987153288235	-0.0273277439450367	0.763029159772438	0.902129933329979
ENSG00000144057	protein_coding	ST6GAL2	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2	84620	85508	4.08918853834496	4.35140649103684	4.92917255802561	4.78490039596294	1.70922428802972	1.68693640538488	0.262217952691879	-0.144272162062673	-0.0222878826448445	0.0373569892313446	0.726990079606367	0.883797150742812
ENSG00000144061	protein_coding	NPHP1	nephronophthisis 1 (juvenile)	4867	82755	1.37625054848098	1.06117619605443	2.2199115958086	2.22206891536975	2.2354824829839	2.13260914197067	-0.315074352426549	0.00215731956114595	-0.102873341013229	-0.120743346753392	0.303974869602792	0.571561936519946
ENSG00000144063	protein_coding	MALL	mal, T-cell differentiation protein-like	7851	32696	1.06790118450462	2.4424866888025	0.199155965859208	1.80707342874993	3.72862415850761	4.1728587313801	1.37458550429788	1.60791746289072	0.444234572872498	1.0919124072057	1.21861416737081e-08	3.56838592501449e-07
ENSG00000144115	protein_coding	THNSL2	threonine synthase-like 2 (S. cerevisiae)	55258	16341	3.73219923749362	3.53226817754433	3.86441997397473	3.80147241679175	4.41440235858984	4.45334320854034	-0.19993105994929	-0.0629475571829805	0.0389408499504951	-0.071777120808048	0.451015838994987	0.705822645061609
ENSG00000144118	protein_coding	RALB	v-ral simian leukemia viral oncogene homolog B	5899	54649	5.95589951799787	6.06770598968253	6.06792178135598	6.23859014018782	6.51536908055703	6.46659139325093	0.111806471684662	0.170668358831837	-0.0487776873061057	0.0774939240733954	0.261414687313114	0.52417965710202
ENSG00000144120	protein_coding	TMEM177	transmembrane protein 177	80775	7340	3.13129498331022	2.90432232493776	3.34594882799336	3.15775422270393	3.22999591937822	3.21666030711356	-0.22697265837246	-0.188194605289433	-0.0133356122646653	-0.143555750675164	0.177445232865553	0.416830632597556
ENSG00000144134	protein_coding	RABL2A	RAB, member of RAS oncogene family-like 2A	11159	16167	4.03800897300383	3.888096656934	4.56190562964211	4.38581123844387	4.55953495999815	4.46969555860216	-0.149912316069827	-0.176094391198242	-0.0898394013959827	-0.138805651453416	0.0919699579104178	0.27564339324555
ENSG00000144136	protein_coding	SLC20A1	solute carrier family 20 (phosphate transporter), member 1	6574	17970	7.11101607581222	7.34952688102536	5.5902565602974	6.0128187764121	6.52709153870714	6.39704573086056	0.238510805213142	0.422562216114704	-0.130045807846588	0.176349861756923	0.0571645367460059	0.202491408004268
ENSG00000144158	processed_pseudogene	RP11-395L14.17		NA	767	2.35311830293232	2.65564683136468	2.32872577637234	2.47227547472952	2.52547218905677	2.46719167638844	0.302528528432358	0.143549698357181	-0.0582805126683237	0.132623135696961	0.242714433050069	0.50420094118544
ENSG00000144161	protein_coding	ZC3H8	zinc finger CCCH-type containing 8	84524	43611	3.34806210844959	3.23355592102357	3.29321260399953	3.21378574741162	3.44769211032052	3.2101867172585	-0.114506187426025	-0.0794268565879057	-0.23750539306202	-0.14381976134098	0.165784260380781	0.399877639942068
ENSG00000144182	protein_coding	LIPT1	lipoyltransferase 1	51601	8202	0.822569994219737	0.675753461250738	1.10837524131896	1.07264612906798	0.724912049764606	0.766020383255541	-0.146816532968998	-0.0357291122509831	0.0411083334909346	-0.0498506169965871	0.711208977046691	0.874576556352013
ENSG00000144199	protein_coding	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B	151313	11299	0.270903637663798	0.0467954571478077	0.0617770348841991	0.517809527410136	0.85816236240228	0.994156979654252	-0.22410818051599	0.456032492525937	0.135994617251972	0.132812864668808	0.384918638143591	0.651115553276374
ENSG00000144218	protein_coding	AFF3	AF4/FMR2 family, member 3	3899	597320	1.82072177536696	1.24419504677185	3.36066890547538	2.80334183792485	0.940615212048924	0.451654664871134	-0.576526728595102	-0.55732706755053	-0.48896054717779	-0.555156181941554	2.2797839145413e-06	4.34437924921075e-05
ENSG00000144224	protein_coding	UBXN4	UBX domain protein 4	23190	43436	7.27645764525936	7.19192606892834	7.31733118755799	7.25253026945184	7.3493781766273	7.21246213384597	-0.0845315763310248	-0.0648009181061457	-0.136916042781333	-0.0953883464922685	0.161080689114167	0.391941855837067
ENSG00000144228	protein_coding	SPOPL	speckle-type POZ protein-like	339745	71746	4.529381495233	4.51111507542586	4.34217469831257	4.18740964453586	4.45236983874719	4.24271547094483	-0.0182664198071381	-0.154765053776705	-0.209654367802354	-0.126388473218101	0.133932106621719	0.350211706799376
ENSG00000144231	protein_coding	POLR2D	polymerase (RNA) II (DNA directed) polypeptide D	5433	11891	4.78028970226736	4.9500890713336	3.85405396666392	3.88667232066173	4.13395395663872	4.02024848726142	0.169799369066236	0.0326183539978082	-0.113705469377306	0.0343020967341411	0.700841577890277	0.869372881928821
ENSG00000144233	protein_coding	AMMECR1L	AMMECR1-like	83607	24292	5.47457259260422	5.46275541100044	5.53779024007913	5.62722518665956	5.72133655759485	5.76532775641355	-0.0118171816037762	0.0894349465804289	0.0439911988187038	0.0406664721729736	0.584321254186851	0.79712184811842
ENSG00000144278	protein_coding	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13	114805	581936	1.59331603477348	1.32225784230052	1.92207715182119	1.66958670972104	1.66948070441787	1.53981315838125	-0.271058192472962	-0.25249044210015	-0.129667546036621	-0.221877565828278	0.0572761685694858	0.202758939978781
ENSG00000144283	protein_coding	PKP4	plakophilin 4	8502	225915	7.03250924210918	7.0067646037501	7.37662062451642	7.14171325414947	6.74709887369231	6.51532311882824	-0.0257446383590807	-0.234907370366951	-0.231775754864068	-0.163944902962692	0.022970373408823	0.106809877996468
ENSG00000144306	protein_coding	SCRN3	secernin 3	79634	33845	4.64100578336101	4.64299091720521	4.44820160414624	4.56989093324272	4.42994735053034	4.43402821725996	0.00198513384420007	0.121689329096482	0.00408086672961971	0.0427382915370137	0.594704693056519	0.804802671211686
ENSG00000144320	protein_coding	KIAA1715	KIAA1715	80856	78947	5.18436682789781	5.56262342016009	5.25684054627907	5.63647977907495	5.33849550570318	5.68064684995988	0.378256592262284	0.379639232795888	0.342151344256702	0.366992385613544	1.81600904284113e-06	3.54004517433033e-05
ENSG00000144354	protein_coding	CDCA7	cell division cycle associated 7	83879	14177	5.78385452252848	5.94353203657378	3.47557201866594	3.56130285880056	4.18980653427604	4.09769406444897	0.1596775140453	0.0857308401346173	-0.092112469827069	0.0554154781164788	0.554362828592867	0.778392741676986
ENSG00000144355	protein_coding	DLX1	distal-less homeobox 1	1745	4937	3.35247881767189	3.44273624711753	1.38288261854289	1.42569517790639	2.11637682323337	1.768508350044	0.0902574294456415	0.0428125593635043	-0.34786847318937	-0.0562628483531497	0.647650433900342	0.839168822531309
ENSG00000144357	protein_coding	UBR3	ubiquitin protein ligase E3 component n-recognin 3 (putative)	130507	256673	4.94141936625612	4.95184428172474	4.77744897400889	4.98653147477826	5.18134494450366	5.35501435576445	0.0104249154686178	0.209082500769377	0.173669411260793	0.131179188114905	0.124417298040167	0.334538408640131
ENSG00000144362	protein_coding	PHOSPHO2	phosphatase, orphan 2	493911	7254	0.67521469898695	1.25560882899978	0.948672496744915	0.792598120339581	0.543329899902787	0.40706700951002	0.580394130012827	-0.156074376405334	-0.136262890392767	0.123870331782295	0.427714561088051	0.686272878627764
ENSG00000144366	protein_coding	GULP1	GULP, engulfment adaptor PTB domain containing 1	51454	304262	7.13348592244935	6.96087171431876	7.24148478740564	7.13193103352566	5.45294828820385	5.16892678250231	-0.172614208130595	-0.109553753879974	-0.284021505701539	-0.18551450022317	0.00711854344439887	0.044204593134848
ENSG00000144369	protein_coding	FAM171B	family with sequence similarity 171, member B	165215	71994	2.93028689137165	3.0588974072426	3.35332764060333	3.16060808953602	3.39261266870614	3.3899122389772	0.128610515870954	-0.192719551067312	-0.00270042972894391	-0.0241418205814581	0.826242877326555	0.931245290272576
ENSG00000144381	protein_coding	HSPD1	heat shock 60kDa protein 1 (chaperonin)	3329	30156	7.50218135323274	7.68576758532879	7.11696362988326	7.26882264566605	7.34260236749637	7.27408434513373	0.183586232096044	0.151859015782789	-0.0685180223626407	0.0892893375885729	0.240193717939021	0.501615746332228
ENSG00000144395	protein_coding	CCDC150	coiled-coil domain containing 150	284992	123936	3.16934360717366	3.66659011546198	2.13112182370806	1.75515179552708	1.59506091930095	1.6775814600291	0.497246508288317	-0.375970028180976	0.0825205407281528	0.0952824454841593	0.537433838766124	0.767228312162632
ENSG00000144401	protein_coding	METTL21A	methyltransferase like 21A	151194	45297	3.99910085843176	4.02110971928539	3.89676275702753	3.55914159219591	3.56713800370022	3.36390234055668	0.0220088608536337	-0.337621164831618	-0.203235663143546	-0.170648363974299	0.103671906205552	0.298114325844409
ENSG00000144426	protein_coding	NBEAL1	neurobeachin-like 1	65065	211499	4.50081800116634	4.60557053442294	4.61811932477335	4.85440768531821	4.81128908475625	4.85297788563654	0.104752533256598	0.236288360544864	0.0416888008802943	0.127928490691284	0.140902129021832	0.361623956747192
ENSG00000144445	protein_coding	KANSL1L	KAT8 regulatory NSL complex subunit 1-like	151050	149960	3.74904763345223	3.64722190313177	3.88832154671543	3.77378150027652	3.5628056599895	3.46524144737637	-0.101825730320456	-0.114540046438911	-0.0975642126131344	-0.105094069970314	0.273226496188457	0.536773916094934
ENSG00000144451	protein_coding	SPAG16	sperm associated antigen 16	79582	1126122	3.87565431569187	3.92966013286764	3.69278475962537	3.68736940233305	3.98487023034841	4.06757103903561	0.054005817175764	-0.00541535729232256	0.082700808687195	0.044340491048535	0.63168207499324	0.829928510106503
ENSG00000144452	protein_coding	ABCA12	ATP-binding cassette, sub-family A (ABC1), member 12	26154	206886	6.69202455397072	6.63216738108835	4.8583328795939	4.88923556754231	5.31099054456617	5.05252555919686	-0.0598571728823716	0.0309026879484051	-0.258464985369305	-0.0953031749895714	0.194696898147113	0.441567412954332
ENSG00000144455	protein_coding	SUMF1	sulfatase modifying factor 1	285362	766467	5.60430604246157	5.63159259763354	6.15599882527145	6.10496490724133	5.83348282323796	5.94273289944595	0.0272865551719628	-0.0510339180301234	0.109250076207985	0.0278828760911126	0.672943103912318	0.854099245194404
ENSG00000144468	protein_coding	RHBDD1	rhomboid domain containing 1	84236	163634	4.42421245933595	4.3447421453752	4.82599110020075	4.82951804331776	4.68841300772216	4.78272972822924	-0.0794703139607469	0.00352694311700574	0.0943167205070754	0.0066930418523391	0.935446776002231	0.97428135813097
ENSG00000144476	protein_coding	ACKR3	atypical chemokine receptor 3	57007	14571	3.44016342589927	2.87871601333333	3.53084961989391	3.45139810886963	4.78549327908924	4.24430047072827	-0.561447412565946	-0.0794515110242751	-0.541192808360965	-0.396657132344812	0.00051620211307387	0.0051608816117253
ENSG00000144485	protein_coding	HES6	hes family bHLH transcription factor 6	55502	2395	3.24493422388823	3.45516477792495	1.79778298701486	1.70129155094594	2.20800298715107	2.2189769592536	0.210230554036719	-0.0964914360689253	0.0109739721025348	0.0630680561168967	0.578598694039043	0.792721635162699
ENSG00000144504	protein_coding	ANKMY1	ankyrin repeat and MYND domain containing 1	51281	89787	3.48510509824458	3.2564608659965	3.50899207535797	3.34251365079917	3.30972137108256	3.01601978962019	-0.228644232248071	-0.166478424558794	-0.293701581462366	-0.228881604877908	0.0257186462386851	0.116363385429575
ENSG00000144524	protein_coding	COPS7B	COP9 signalosome subunit 7B	64708	27583	5.28021086897661	5.16128578987534	5.11428261831698	4.94161010382307	5.13759121631594	5.1622349165622	-0.118925079101272	-0.172672514493907	0.0246437002462638	-0.089262593823128	0.288522825326094	0.555735699986624
ENSG00000144535	protein_coding	DIS3L2	DIS3 like 3'-5' exoribonuclease 2	129563	383105	4.69504263360295	4.59212813581967	4.60169054695444	4.54826129128259	4.46403264454519	4.46154255183564	-0.10291449778328	-0.0534292556718574	-0.00249009270954748	-0.0536989239740713	0.497268554747594	0.73969650244751
ENSG00000144554	protein_coding	FANCD2	Fanconi anemia, complementation group D2	2177	75516	4.62922336306917	5.0833633471225	2.87138723728495	2.76634981853729	2.94383211849891	2.98980308733604	0.454139984053329	-0.105037418747655	0.0459709688371253	0.152638588795881	0.201058707054785	0.44960247741168
ENSG00000144559	protein_coding	TAMM41	TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae)	132001	56477	2.51159100147017	2.64266508641546	3.06357951428403	3.04489874649668	2.83307048089187	2.85935666996689	0.131074084945292	-0.0186807677873415	0.0262861890750141	0.0443708250161339	0.685665321600183	0.86134745883547
ENSG00000144560	protein_coding	VGLL4	vestigial-like family member 4	9686	164698	5.54089710138086	5.23593478813623	5.90842664391654	5.62877174726843	5.34229205405899	5.14197103913827	-0.304962313244624	-0.279654896648107	-0.200321014920728	-0.262427528009937	0.000702416014659972	0.00667393453929024
ENSG00000144566	protein_coding	RAB5A	RAB5A, member RAS oncogene family	5868	38096	5.9354369189983	6.1170350617761	6.15564716774898	6.27756155537321	6.00335727894728	6.18440032004831	0.181598142777793	0.121914387624232	0.181043041101034	0.161435098650571	0.0118434068450802	0.0652011218817281
ENSG00000144567	protein_coding	FAM134A	family with sequence similarity 134, member A	79137	9254	6.48534880294775	6.41204908671301	6.44729072849509	6.40607378263254	6.41469220301913	6.46387299226579	-0.0732997162347351	-0.0412169458625495	0.0491807892466634	-0.0219703037742357	0.732360494471898	0.88595639598128
