ID	Hexagon_index	Cluster_base
U01691_s_at	316	5
M21119_s_at	313	9
J03805_s_at	230	6
M96233_s_at	158	5
J05253_s_at	76	13
J04029_s_at	186	8
J04046_s_at	215	2
M69203_s_at	306	10
J04130_s_at	212	2
M61827_rna1_s_at	128	1
X14684_s_at	224	3
J04430_s_at	193	10
U75272_s_at	153	13
X52979_rna1_s_at	221	1
S40719_s_at	169	2
X03689_s_at	272	1
J05016_rna1_s_at	243	11
J05036_s_at	246	10
M32304_s_at	213	2
M34996_s_at	288	7
K01160_s_at	302	10
K02777_s_at	48	12
L00634_s_at	297	11
L03411_s_at	300	10
U09851_s_at	242	11
L05072_s_at	165	2
M26665_s_at	154	4
L05624_s_at	304	10
S57212_s_at	38	2
L09209_s_at	324	5
X70940_s_at	317	5
U89922_s_at	282	6
L12711_s_at	329	1
L13939_s_at	216	2
X67235_s_at	184	7
U33838_s_at	107	12
Z22951_rna1_s_at	126	2
L19493_s_at	46	7
U11875_s_at	196	10
X64624_s_at	300	10
U59632_s_at	106	12
L23333_s_at	123	2
M27394_s_at	301	10
M60974_s_at	321	5
L24774_s_at	75	12
L25931_s_at	283	6
S69265_s_at	85	5
M96995_s_at	131	3
S77893_s_at	306	10
L32831_s_at	91	2
S75578_s_at	51	13
U80226_s_at	116	4
L35249_s_at	106	12
L46720_s_at	29	4
X95097_rna1_s_at	194	10
L37360_s_at	28	4
M34458_rna1_s_at	295	8
L38490_s_at	160	5
U32986_s_at	131	3
L40386_s_at	250	13
U61734_s_at	213	2
U43185_s_at	124	2
M97347_s_at	301	10
L42374_s_at	150	13
L43575_s_at	33	5
L43579_s_at	162	5
L44140_cds4_s_at	303	10
L47276_s_at	294	8
Y08765_s_at	165	2
Y08766_s_at	123	2
X62891_s_at	302	10
X05855_s_at	221	1
X07438_s_at	197	13
X02875_s_at	112	13
M12959_s_at	278	3
M13560_s_at	331	1
M13690_s_at	251	13
M13829_s_at	38	2
M34353_s_at	78	13
M13994_s_at	151	13
M60891_s_at	305	10
M14328_s_at	272	1
M16336_s_at	188	8
X04602_s_at	305	10
Y00081_s_at	305	10
X64072_s_at	326	2
M36429_s_at	68	6
M16591_s_at	304	10
M16652_at	128	1
M16707_rna1_s_at	297	11
M16750_s_at	323	5
M16938_s_at	83	4
M28130_rna1_s_at	312	9
Y00787_s_at	324	5
M17236_at	303	10
M17254_s_at	302	10
Y00414_s_at	8	2
M18255_cds2_s_at	71	7
M19508_xpt3_s_at	167	2
M27783_s_at	311	9
M20203_s_at	306	10
M26311_s_at	313	9
M84371_rna1_s_at	279	3
M26692_s_at	194	10
M26730_s_at	276	1
M22348_s_at	57	5
M23323_s_at	171	1
Z68228_s_at	169	2
X95325_s_at	217	1
M24485_s_at	271	1
M54915_s_at	329	1
U16799_s_at	302	10
M31776_s_at	148	11
M26041_s_at	127	2
Z80345_rna1_s_at	302	10
M27504_s_at	298	11
X60003_s_at	69	6
S72493_s_at	19	5
M29277_at	62	2
M29277_s_at	301	10
M28882_s_at	206	5
U20734_s_at	325	2
Z47055_s_at	97	3
M29932_s_at	38	2
M29994_s_at	30	4
M33493_s_at	307	13
M30448_s_at	219	1
M30703_s_at	307	13
M74587_rna1_s_at	150	13
X97748_s_at	306	10
M31169_s_at	107	12
M31211_s_at	236	8
U05681_s_at	216	2
M32879_at	149	10
M32879_s_at	149	10
M58286_s_at	302	10
M34338_s_at	96	3
S37730_s_at	244	10
U50648_s_at	169	2
X13955_s_at	304	10
M36284_s_at	126	2
M36542_s_at	314	9
X13810_s_at	4	4
M57731_s_at	312	9
X53800_s_at	305	10
M37238_s_at	68	6
M37457_at	129	1
M38449_s_at	326	2
M86933_s_at	110	13
M55513_s_at	109	13
M57466_s_at	324	5
U16720_rna1_s_at	112	13
X13461_s_at	37	2
M58525_s_at	211	5
X52282_s_at	302	10
M60284_s_at	20	2
M60483_rna1_s_at	144	12
X69950_s_at	194	10
M60784_s_at	132	3
M61826_s_at	307	13
M61832_s_at	175	3
M62403_s_at	109	13
M62628_s_at	77	13
M63438_s_at	325	2
M92843_s_at	329	1
M63838_s_at	292	8
Z26491_s_at	279	3
M72885_rna1_s_at	312	9
X63131_s_at	304	10
M74715_s_at	165	2
U04285_s_at	191	11
Z31690_s_at	196	10
M75715_s_at	252	13
M77348_rna1_s_at	195	10
X90824_s_at	88	2
M80397_s_at	76	13
X62083_s_at	275	1
M81181_s_at	50	13
M81695_s_at	212	2
M83652_s_at	311	9
X62534_s_at	276	1
M83667_rna1_s_at	312	9
S54005_s_at	272	1
S57132_s_at	70	7
X75091_s_at	66	3
M94172_s_at	26	7
Y10141_s_at	29	4
X68985_s_at	115	4
M97796_s_at	215	2
X59303_s_at	106	12
M98399_s_at	306	10
X66142_s_at	40	2
X57809_s_at	328	2
X65784_s_at	60	2
S56151_s_at	92	2
S69272_s_at	264	5
X51362_s_at	71	7
S72024_s_at	166	2
S72503_s_at	92	2
S73885_s_at	100	6
U31929_s_at	83	4
U33052_s_at	77	13
S77154_s_at	249	13
S79219_s_at	77	13
S79873_s_at	147	11
S80437_s_at	99	3
X58199_s_at	155	4
S81243_s_at	156	4
S81264_s_at	1	5
S82597_rna1_s_at	243	11
S83362_s_at	151	13
U04806_s_at	110	13
X73358_s_at	172	1
U06155_s_at	272	1
U51010_s_at	301	10
U18271_cds3_s_at	46	7
U09178_s_at	244	10
U09510_s_at	134	3
U09716_s_at	77	13
U09820_s_at	70	7
X75346_s_at	310	9
X91911_s_at	210	5
X84213_s_at	8	2
X74301_s_at	298	11
U19252_s_at	50	13
U22431_s_at	321	5
U22970_rna1_s_at	301	10
U23852_s_at	282	6
U25034_s_at	120	5
U26173_s_at	323	5
U26266_s_at	295	8
U26312_s_at	187	8
U75276_s_at	243	11
Z50115_s_at	236	8
U30827_s_at	174	3
U45328_s_at	133	3
U31903_s_at	38	2
U41068_cds2_s_at	39	2
U32674_s_at	245	10
U43203_s_at	303	10
X82850_s_at	304	10
U67092_s_at	170	1
X85116_rna1_s_at	322	5
U33936_s_at	141	7
U35835_s_at	241	11
U36759_s_at	65	2
Z69030_s_at	134	3
X85137_s_at	47	7
U76366_s_at	66	3
U41315_rna1_s_at	305	10
U41767_s_at	62	2
X96506_s_at	129	1
U51333_s_at	18	5
U43189_s_at	16	4
U43916_s_at	305	10
U44799_s_at	244	10
U45448_s_at	91	2
U47686_s_at	150	13
U49020_cds2_s_at	297	11
Z49148_s_at	272	1
U49835_s_at	66	3
U52077_s_at	109	13
U52696_s_at	219	1
Z54367_s_at	315	9
U54644_s_at	63	2
U66711_rna1_s_at	170	1
U57971_s_at	155	4
U59831_rna1_s_at	114	4
U69140_s_at	302	10
U61276_s_at	79	13
U67122_s_at	179	6
U61397_s_at	284	6
U79261_s_at	303	10
X56687_s_at	239	8
X00437_s_at	27	4
U70064_s_at	44	7
Z48501_s_at	272	1
U69126_s_at	133	3
U70439_s_at	273	1
U72509_s_at	50	13
U72936_s_at	295	8
U73477_s_at	98	3
Y09392_s_at	111	13
U79528_s_at	94	2
U76764_s_at	265	2
U82108_s_at	155	4
U83598_at	250	13
U86759_s_at	115	4
U90543_s_at	260	5
U90552_s_at	280	3
X12530_s_at	300	10
X65965_s_at	325	2
X15729_s_at	274	1
X70944_s_at	131	3
X53296_s_at	203	4
X61755_rna1_s_at	303	10
X53390_s_at	96	3
X55037_s_at	22	2
Y00451_s_at	310	9
X58431_rna2_s_at	259	5
X59932_s_at	173	3
X74874_rna1_s_at	125	2
X83492_at	4	4
X89101_s_at	2	5
X66276_s_at	79	13
Z25521_s_at	174	3
X76223_s_at	27	4
X79200_at	319	5
X97267_rna1_s_at	279	3
X82206_s_at	33	5
Z49825_s_at	62	2
Z69043_s_at	173	3
X90846_at	10	5
X98534_s_at	208	5
Z11899_s_at	120	5
Z35402_rna1_s_at	78	13
AF000424_s_at	326	2
U46006_s_at	298	11
HG3546-HT3744_s_at	297	11
K02882_cds1_s_at	26	7
M36430_s_at	131	3
M95936_s_at	58	5
S82297_at	272	1
X89399_s_at	220	1
M21305_at	79	13
HG2147-HT2217_r_at	194	10
HG2239-HT2324_r_at	162	5
HG3033-HT3194_r_at	130	3
HG3565-HT3768_r_at	7	5
HG4557-HT4962_at	142	8
HG4557-HT4962_r_at	146	12
L11672_at	272	1
L11672_r_at	275	1
M21388_r_at	270	1
M55422_at	118	5
U57341_at	322	5
U90546_at	300	10
X87344_cds10_at	111	13
X87344_cds10_r_at	3	5
X94563_xpt2_r_at	45	7
Z46632_r_at	304	10
AF001359_f_at	149	10
HG2148-HT2218_f_at	118	5
HG3236-HT3413_f_at	92	2
HG3576-HT3779_f_at	330	1
HG3597-HT3800_f_at	331	1
HG3921-HT4191_f_at	304	10
HG688-HT688_f_at	271	1
J02982_f_at	160	5
J03801_f_at	329	1
M19045_f_at	329	1
X14008_rna1_f_at	329	1
X59244_f_at	47	7
D17793_at	307	13
D38024_at	297	11
D49728_at	166	2
HG1980-HT2023_at	274	1
HG3636-HT3846_at	64	2
HG4322-HT4592_at	253	9
HG4593-HT4998_at	199	13
HG881-HT881_at	154	4
L05187_at	40	2
L08010_at	150	13
L13740_at	87	5
M10942_at	22	2
M12125_at	75	12
M13485_at	155	4
M30838_at	22	2
M31523_at	280	3
M31932_at	215	2
M32578_at	308	13
M60746_at	153	13
M99439_at	37	2
S72043_rna1_at	251	13
U01317_cds4_at	322	5
U03858_at	303	10
U19765_at	190	11
U24685_at	194	10
U25975_at	71	7
U27460_at	294	8
U28014_at	230	6
U40279_at	309	13
U66061_cds3_at	196	10
U76388_at	164	2
U84388_at	299	11
U92027_at	77	13
X01703_at	276	1
X16546_at	311	9
X17093_at	277	3
X55989_rna1_at	247	10
X58399_at	299	11
X69115_at	54	4
X69654_at	272	1
X72475_at	158	5
X87211_at	304	10
X90530_at	32	4
X98296_at	107	12
Z30643_at	92	2
Z30644_at	168	2
Z49105_at	26	7
Z80783_at	117	4
Z80787_at	152	13
J00314_at	284	6
L08904_at	107	12
L35594_at	302	10
L37112_at	92	2
M15395_at	326	2
M24069_at	182	6
M25296_at	110	13
M25667_at	114	4
U01337_at	127	2
U03494_at	49	13
U04241_at	273	1
U09587_at	222	3
U20499_at	279	3
U35234_at	40	2
U47677_at	5	4
X06318_at	240	11
X07730_at	204	4
X12953_at	107	12
X14767_at	305	10
X16105_at	199	13
X51345_at	329	1
X52889_at	62	2
X53683_at	196	10
X80878_at	150	13
X95876_at	13	4
Y00477_at	40	2
Z14978_at	119	5
M27749_at	130	3
M27749_r_at	300	10
M34516_at	325	2
M34516_r_at	329	1
U88898_r_at	92	2
D32129_f_at	272	1
D38437_f_at	189	12
D38498_f_at	107	12
HG2915-HT3059_f_at	331	1
HG2917-HT3061_f_at	331	1
HG3527-HT3721_f_at	129	1
HG4490-HT4876_f_at	22	2
J00212_f_at	82	4
K02405_f_at	168	2
K03183_f_at	301	10
K03189_f_at	213	2
K03207_f_at	30	4
L00389_f_at	114	4
L02326_f_at	127	2
L42601_f_at	162	5
L42611_f_at	62	2
L76568_xpt3_f_at	104	7
M22612_f_at	303	10
M33600_f_at	331	1
M60750_f_at	89	2
M90356_f_at	142	8
U10690_f_at	80	4
X13930_f_at	161	5
X64177_f_at	304	10
X67491_f_at	309	13
X71345_f_at	79	13
X97444_f_at	157	4
Z80780_f_at	140	7
X00351_f_at	272	1
X01677_f_at	272	1
M31667_f_at	22	2
L41268_f_at	153	13
X99479_f_at	150	13
HG658-HT658_f_at	272	1
M94880_f_at	272	1
S80905_f_at	12	4
X03068_f_at	270	1
U88902_cds1_f_at	80	4
D64015_at	111	13
L78833_cds4_at	79	13
M93143_at	53	4
U29175_at	281	3
U58516_at	66	3
X06956_at	184	7
X83863_at	61	2
Z17240_at	81	4
M71243_f_at	201	4
