EnsemblGeneID	Cellline1_CON	Cellline1_DEX	Cellline2_CON	Cellline2_DEX	Cellline3_CON	Cellline3_DEX
ENSG00000040199	1294	1228	1294	1452	1000	1037
ENSG00000040275	3722	3600	1882	2551	2615	2161
ENSG00000040341	2819	2336	2688	2632	2556	1936
ENSG00000040487	1512	1135	1109	1012	1026	873
ENSG00000040531	1622	1196	1330	1126	1110	908
ENSG00000040608	802	783	979	1171	538	665
ENSG00000040633	3817	2821	4420	4117	3551	2970
ENSG00000040731	1069	805	9	9	164	109
ENSG00000040933	2322	1949	1529	1702	1974	1783
ENSG00000041353	503	455	245	299	394	290
ENSG00000041357	7243	5816	8632	8342	7230	5478
ENSG00000041515	4	6	1	0	6	11
ENSG00000041802	2967	2303	2413	2420	2035	1522
ENSG00000041880	4564	3441	4100	4180	3248	2882
ENSG00000041982	84787	95081	15567	41130	160536	223760
ENSG00000041988	547	441	519	483	508	463
ENSG00000042062	377	126	483	263	130	73
ENSG00000042088	2303	2063	1710	1674	1709	1243
ENSG00000042286	2269	2089	1290	1223	955	827
ENSG00000042304	0	0	0	0	0	0
ENSG00000042317	320	269	345	304	302	287
ENSG00000042429	1954	1681	2050	2093	2053	1552
ENSG00000042445	5870	4978	3578	4159	5393	5488
ENSG00000042493	12769	12563	7957	9452	14143	14691
ENSG00000042753	8368	7147	5470	5739	5120	4488
ENSG00000042781	18	12	8	10	1	2
ENSG00000042813	0	0	0	0	0	0
ENSG00000042832	201	117	30	15	98	78
ENSG00000042980	37	24	58	60	98	79
ENSG00000043039	0	0	0	0	0	0
ENSG00000043093	1640	1547	1953	1927	1571	1472
ENSG00000043143	3326	2948	1700	1662	1871	2135
ENSG00000043355	83	51	37	53	8	2
ENSG00000043462	0	0	0	0	0	0
ENSG00000043514	807	713	1102	1209	991	948
ENSG00000043591	8	4	2	0	1	0
ENSG00000044012	1	1	0	0	0	0
ENSG00000044090	4850	3494	5426	4928	4997	4466
ENSG00000044115	37999	32130	36639	40686	40190	35859
ENSG00000044446	1564	1258	1657	1562	1261	1199
ENSG00000044459	834	884	510	523	622	509
ENSG00000044524	27	28	2	1	73	108
ENSG00000044574	36812	28774	62093	69197	55240	50417
ENSG00000046604	11979	12401	15238	17153	16924	14577
ENSG00000046647	706	412	951	868	1374	1157
ENSG00000046651	1320	1075	1598	1393	2079	1745
ENSG00000046653	118	104	132	142	179	127
ENSG00000046774	0	0	0	0	0	0
ENSG00000046889	3017	1702	2252	1822	1977	1210
ENSG00000047056	2120	1561	2327	2222	1742	1431
ENSG00000047188	2865	2514	2271	2293	2425	1925
ENSG00000047230	1868	1477	1353	1359	1779	1582
ENSG00000047249	3863	3282	2972	2824	2733	2261
ENSG00000047315	6756	5430	7891	7693	6784	5075
ENSG00000047346	1277	963	1302	1107	1198	1037
ENSG00000047365	804	790	555	582	639	510
ENSG00000047410	12989	11894	8431	7933	8383	6674
ENSG00000047457	83	112	237	415	441	484
ENSG00000047578	1841	1363	2375	2297	2105	1864
ENSG00000047579	1172	1015	941	864	803	653
ENSG00000047597	37	46	10	18	19	18
ENSG00000047617	337	263	210	136	183	149
ENSG00000047621	1772	1643	1364	1407	1449	1114
ENSG00000047634	2214	2431	722	897	721	886
ENSG00000047644	1969	1825	1111	1203	1472	1299
ENSG00000047648	369	266	359	389	91	72
ENSG00000047662	24	10	16	8	11	5
ENSG00000047849	41402	39757	46948	54183	37084	38416
ENSG00000047932	5966	5796	6368	7671	6814	7889
ENSG00000047936	11	12	52	83	19	25
ENSG00000048028	1395	1223	921	970	852	902
ENSG00000048052	5201	2975	3836	2912	3891	1936
ENSG00000048140	3164	2588	4197	4432	4624	4508
ENSG00000048162	669	487	694	756	661	552
ENSG00000048342	1361	1067	1260	1145	744	631
ENSG00000048392	7959	5923	6764	5871	10160	7920
ENSG00000048405	1082	1013	1137	1156	975	800
ENSG00000048462	1	2	0	0	0	1
ENSG00000048471	1180	1065	1732	2094	1310	1287
ENSG00000048540	1	0	2	4	2	1
ENSG00000048544	2652	2344	2275	2183	2229	1730
ENSG00000048545	0	1	0	1	0	0
ENSG00000048649	3978	3258	4360	4044	3877	3103
ENSG00000048707	3574	3191	3539	3867	3998	3524
ENSG00000048740	1085	853	256	278	1794	1376
ENSG00000048828	8593	7950	8005	9478	7826	7667
ENSG00000048991	2305	1858	1651	1644	1661	1507
ENSG00000049089	318	178	44	21	174	104
ENSG00000049130	3766	2645	3391	2517	4978	2678
ENSG00000049167	456	360	377	414	413	331
ENSG00000049192	830	693	2294	2254	1339	1086
ENSG00000049239	6061	4519	6588	6688	6558	6159
ENSG00000049245	8192	7859	8352	9495	8431	8098
ENSG00000049246	661	517	270	120	429	132
ENSG00000049247	0	0	0	0	0	0
ENSG00000049249	1408	474	4947	2355	2905	837
ENSG00000049283	63	52	30	28	92	63
ENSG00000049323	2223	1907	138	131	2774	2917
ENSG00000049449	15656	13271	13707	13930	13522	12387
ENSG00000049540	7	7	3	2	6	6
ENSG00000049541	3882	3682	881	861	1389	1074
ENSG00000049618	4979	3714	4348	3944	4594	3588
ENSG00000049656	9179	7666	7481	8288	6348	5945
ENSG00000049759	7536	5160	8140	5818	5755	4095
ENSG00000049768	16	14	16	18	20	9
ENSG00000049769	172	138	152	169	230	243
ENSG00000049860	7118	5884	5207	4700	5422	4118
ENSG00000049883	498	467	406	421	429	346
ENSG00000050030	12	5	15	27	24	21
ENSG00000050130	3116	2493	3790	3571	3670	3177
ENSG00000050165	38719	26348	26400	23648	34666	32005
ENSG00000050327	1086	957	2460	2159	1327	1256
ENSG00000050344	5722	4629	4034	4108	4952	4199
ENSG00000050393	2605	2558	1630	1512	1452	1235
ENSG00000050405	21834	15295	13664	13645	26038	20542
ENSG00000050426	2528	2023	1772	1524	1863	1459
ENSG00000050438	435	324	142	116	340	257
ENSG00000050555	19	19	0	1	21	10
ENSG00000050628	2	1	4	1	28	47
ENSG00000050730	385	223	32	18	219	124
ENSG00000050748	3497	3391	2167	2394	2726	2425
ENSG00000050767	0	1	0	5	0	1
ENSG00000050820	13607	9327	11785	11673	9625	8944
ENSG00000051009	1713	1399	2226	2119	1892	1684
ENSG00000051108	5354	4771	7907	7973	7216	7474
ENSG00000051128	1111	823	1488	1594	1127	969
ENSG00000051180	1379	1825	144	177	311	327
ENSG00000051341	1151	1433	69	90	170	144
ENSG00000051382	2348	2808	2891	3411	2177	2263
ENSG00000051523	15681	12620	14340	16645	13082	12511
ENSG00000051596	2513	2307	1205	1257	2262	2038
ENSG00000051620	2292	2087	2772	3221	2551	2399
ENSG00000051825	1822	1643	1338	1260	1060	862
ENSG00000052126	2244	1642	4418	3139	2886	1903
ENSG00000052344	35	33	132	129	61	78
ENSG00000052723	3060	2260	3116	2942	2453	1894
ENSG00000052749	2191	1515	2768	2555	2502	2009
ENSG00000052795	1578	1540	1292	1399	1522	1518
ENSG00000052802	4026	4891	5443	6807	4767	5073
ENSG00000052841	3844	3011	4693	4192	4126	3551
ENSG00000052850	2	1	3	1	1	2
ENSG00000053108	1	2	0	1	2	0
ENSG00000053254	10090	8727	6623	6737	5580	5015
ENSG00000053328	0	0	1	0	0	0
ENSG00000053371	2428	2220	1540	1588	1807	1660
ENSG00000053372	2903	2495	2357	2277	2382	1929
ENSG00000053438	116	75	81	90	125	132
ENSG00000053501	1070	712	723	695	635	574
ENSG00000053524	156	131	156	135	106	97
ENSG00000053702	144	90	147	112	105	95
ENSG00000053747	15924	15177	11756	10848	23556	21394
ENSG00000053770	3376	3052	2914	3122	2848	2324
ENSG00000053900	1821	1831	1604	1534	1376	1160
ENSG00000053918	3	0	0	0	5	3
ENSG00000054116	3972	3020	4058	4001	4096	3390
ENSG00000054118	10214	9210	10691	10588	9446	7914
ENSG00000054148	8948	6530	5910	5942	6546	5724
ENSG00000054179	13	14	11	14	9	17
ENSG00000054219	57	36	1	1	3	2
ENSG00000054267	2754	2042	3115	2942	2794	2065
ENSG00000054277	250	164	177	203	479	513
ENSG00000054282	865	745	822	868	997	757
ENSG00000054356	150	61	52	54	239	160
ENSG00000054392	4998	3088	3808	3046	4193	2543
ENSG00000054523	5708	5314	4675	5577	5445	4762
ENSG00000054598	2408	1400	925	1083	2703	2284
ENSG00000054611	1315	1000	1834	1914	1928	1844
ENSG00000054654	9419	10025	3692	3926	3046	2231
ENSG00000054690	1233	846	1494	1655	575	503
ENSG00000054793	4294	2895	4411	4116	7281	5961
ENSG00000054796	0	0	0	0	0	0
ENSG00000054803	0	0	0	0	1	0
ENSG00000054938	3	2	2	1	2	0
ENSG00000054965	5510	4842	3809	3888	4298	3997
ENSG00000054967	1201	941	436	468	846	679
ENSG00000054983	1650	1329	1944	1844	1890	1657
ENSG00000055044	3902	3580	2782	2802	2684	2099
ENSG00000055070	7226	5252	6712	6739	6335	5335
ENSG00000055118	50	30	83	78	212	215
ENSG00000055130	3243	2970	3038	3231	3480	3146
ENSG00000055147	1314	1136	1516	1533	1466	1283
ENSG00000055163	12184	8327	7768	6252	10652	8120
ENSG00000055208	6274	5233	5857	5715	6354	5550
ENSG00000055211	4575	4180	4186	3853	3554	3168
ENSG00000055332	4529	4350	3262	3255	3665	2946
ENSG00000055483	5034	3713	3479	3085	3169	2561
ENSG00000055609	3604	2724	3319	3437	3512	2801
ENSG00000055732	434	376	319	292	458	313
ENSG00000055813	34	42	33	34	41	62
ENSG00000055917	5732	5075	5091	4775	5101	4023
ENSG00000055950	2068	1674	2212	2371	1861	1664
ENSG00000055955	5	5	11	0	4	5
ENSG00000055957	0	0	0	0	0	0
ENSG00000056050	1174	1164	859	809	852	758
ENSG00000056097	6577	5375	7357	7123	7241	5702
ENSG00000056277	395	281	335	331	305	192
ENSG00000056291	2825	1850	1432	976	1238	605
ENSG00000056487	4	5	0	4	3	3
ENSG00000056558	1291	825	1759	1176	1039	670
ENSG00000056586	5765	4813	5605	5684	6038	4911
ENSG00000056678	0	0	0	0	0	0
ENSG00000056736	1501	1136	970	622	512	295
ENSG00000056972	2393	1787	1238	1043	1401	1092
ENSG00000056998	17	15	29	29	19	28
ENSG00000057019	70704	54579	121356	122865	111094	81869
ENSG00000057149	1	0	1	0	1	0
ENSG00000057252	4853	5522	4779	7337	4205	3707
ENSG00000057294	968	1025	801	979	884	998
ENSG00000057468	12	7	15	9	15	8
ENSG00000057593	13	18	3	5	1	5
ENSG00000057608	15908	14931	12778	14644	12194	10903
ENSG00000057657	24	30	3	7	38	27
ENSG00000057663	2106	1882	1804	1919	1972	1772
ENSG00000057704	3327	2466	1645	1861	2282	1648
ENSG00000057757	2740	2521	2140	2146	2436	1937
ENSG00000057935	1650	1220	1829	1799	1945	1617
ENSG00000058056	2283	2054	984	1090	989	738
ENSG00000058063	2789	2702	2995	3627	3231	2818
ENSG00000058085	14985	10242	45485	39528	66510	41464
ENSG00000058091	1573	1676	1591	1836	1368	1259
ENSG00000058262	34080	26812	33727	36064	33690	30813
ENSG00000058272	5368	4794	5263	5182	5017	4521
ENSG00000058335	87	57	15	7	57	28
ENSG00000058404	850	661	298	311	237	137
ENSG00000058453	1217	977	1385	1417	1519	1475
ENSG00000058600	1821	1222	1806	1611	1817	1375
ENSG00000058668	24491	17653	20591	27194	28464	28644
ENSG00000058673	7460	5705	8248	7571	7242	6027
ENSG00000058729	970	828	1295	1216	1033	861
ENSG00000058799	1018	765	1413	1404	1340	1172
ENSG00000058804	2311	2693	1663	1727	1381	1122
ENSG00000058866	56	30	154	189	136	113
ENSG00000059122	4568	3036	3372	2969	4433	3657
ENSG00000059145	1200	807	1493	1417	1441	1162
ENSG00000059377	260	275	241	246	361	247
ENSG00000059378	1687	1486	1510	1611	1886	1410
ENSG00000059573	9888	7497	10193	10466	9138	8625
ENSG00000059588	2652	1954	2027	2061	1707	1398
ENSG00000059691	1237	947	1431	1203	1195	971
ENSG00000059728	660	476	840	731	717	551
ENSG00000059758	2247	1884	2475	2497	2642	1930
ENSG00000059769	749	618	967	981	923	843
ENSG00000059804	1050	630	1349	1180	1939	1333
ENSG00000059915	61	34	67	47	54	32
ENSG00000060069	2141	1668	2157	2119	1857	1704
ENSG00000060138	8076	6546	7011	6758	6329	5645
ENSG00000060140	614	683	341	406	422	401
ENSG00000060237	12934	11405	10164	10967	11177	9908
ENSG00000060303	0	0	0	0	0	0
ENSG00000060339	5614	4759	5909	5814	5342	4321
ENSG00000060491	3287	2936	3899	3907	3179	2965
ENSG00000060558	197	86	2	3	12	8
ENSG00000060566	0	0	0	0	1	0
ENSG00000060642	2481	2579	1064	1137	1418	1676
ENSG00000060656	6910	5289	2160	2513	5393	4351
ENSG00000060688	2607	2175	1888	1718	1874	1388
ENSG00000060709	0	0	0	0	0	1
ENSG00000060718	16676	12721	4727	4373	8208	10710
ENSG00000060749	3746	3461	2639	2697	2712	2066
ENSG00000060762	585	585	458	597	430	408
ENSG00000060971	2787	2080	3372	3450	2772	2466
ENSG00000060982	3670	3537	3716	3916	6313	6225
ENSG00000061273	5973	4818	6436	6178	6313	6603
ENSG00000061337	3985	3094	1445	1076	1208	1023
ENSG00000061455	2	7	9	9	12	25
ENSG00000061492	0	0	0	0	0	0
ENSG00000061656	398	336	512	552	810	795
ENSG00000061676	13301	13231	11772	14045	13910	13615
ENSG00000061794	2931	2639	3025	3056	2488	2129
ENSG00000061918	536	484	2176	1722	514	294
ENSG00000061936	2729	2175	2595	2509	2253	1840
ENSG00000061938	1776	1410	1312	1379	1764	1772
ENSG00000061987	3490	2680	2819	2736	2728	2297
ENSG00000062038	12	13	1	1	58	55
ENSG00000062096	0	0	0	0	0	0
ENSG00000062194	3634	3178	3404	3014	3258	2670
ENSG00000062282	90	48	114	88	93	76
ENSG00000062370	444	383	421	447	393	317
ENSG00000062485	6402	6477	5508	6429	5199	4830
ENSG00000062524	1	2	2	0	0	1
ENSG00000062582	103	61	93	73	107	81
ENSG00000062598	3356	2699	3764	3574	4224	4072
ENSG00000062650	4510	3979	4336	4378	3779	3228
ENSG00000062716	17062	13459	18246	19601	18722	16633
ENSG00000062725	5750	4808	8731	7769	4280	3518
ENSG00000062822	4338	3751	1198	1096	1437	1200
ENSG00000063015	13	12	1	3	6	11
ENSG00000063046	9620	8014	13158	10894	9281	7782
ENSG00000063127	99	47	44	29	109	45
ENSG00000063169	839	626	636	645	591	525
ENSG00000063176	1164	807	630	644	617	519
ENSG00000063177	19268	13534	18675	16947	14467	12500
ENSG00000063180	60	33	62	54	139	65
ENSG00000063241	2473	1863	2941	2928	2013	1845
ENSG00000063244	13974	11093	9647	9162	8948	7332
ENSG00000063245	6546	5324	4975	5155	4632	4761
ENSG00000063322	3468	2614	2916	2793	2565	2333
ENSG00000063438	626	390	997	812	334	280
ENSG00000063515	0	0	0	0	0	0
ENSG00000063587	990	664	1133	1188	1178	994
ENSG00000063601	3094	2430	2444	2279	2409	1927
ENSG00000063660	22639	19853	10139	11788	13736	14429
ENSG00000063761	407	312	358	348	313	249
ENSG00000063854	2585	2459	1569	1657	2489	2357
ENSG00000063978	6146	5948	5570	6108	5069	4620
ENSG00000064012	2380	1740	2050	1728	1322	855
ENSG00000064042	8789	6250	5283	5261	8777	6524
ENSG00000064102	1364	1304	1379	1490	1677	1566
ENSG00000064115	14702	13504	7969	8075	9215	8780
ENSG00000064195	6	2	8	6	27	11
ENSG00000064199	58	41	69	72	43	33
ENSG00000064201	8	9	5	4	28	24
ENSG00000064205	0	0	2	0	10	6
ENSG00000064218	0	1	0	0	0	0
ENSG00000064225	171	165	157	170	198	141
ENSG00000064270	20	17	23	15	27	24
ENSG00000064300	1631	695	140	33	432	143
ENSG00000064309	212	109	491	354	517	339
ENSG00000064313	2504	2306	2015	1918	2132	1668
ENSG00000064393	9786	10772	11032	15205	11204	10519
ENSG00000064419	5022	4061	5400	5553	4722	4003
ENSG00000064489	2	1	1	1	1	1
ENSG00000064490	2014	1508	1825	1705	1555	1295
ENSG00000064545	1088	842	1219	1086	1021	917
ENSG00000064547	629	495	673	536	694	598
ENSG00000064601	9155	6041	9194	7660	10669	8065
ENSG00000064607	6990	5950	5428	5416	5169	4571
ENSG00000064651	2403	2069	1452	1572	1807	1204
ENSG00000064652	1216	1406	1042	1344	1631	1680
ENSG00000064655	0	1	0	0	4	2
ENSG00000064666	28431	27774	24536	33821	19923	25847
ENSG00000064687	4367	3488	2194	1867	1856	1604
ENSG00000064692	3	3	1	2	5	6
ENSG00000064703	1441	1297	1238	1251	1231	1080
ENSG00000064726	3950	3757	4048	4096	3903	3366
ENSG00000064763	1054	1054	966	929	509	446
ENSG00000064787	13	3	1	5	19	5
ENSG00000064835	0	0	0	0	2	2
ENSG00000064886	36	45	12	6	25	25
ENSG00000064932	5852	4302	8252	7349	7148	5820
ENSG00000064933	1733	1736	1119	1145	978	743
ENSG00000064961	3769	2944	4353	4144	3266	2903
ENSG00000064989	144	154	255	299	83	130
ENSG00000064995	991	823	918	836	878	698
ENSG00000064999	1921	1413	2650	2763	2185	1816
ENSG00000065000	15078	12343	13662	14686	12027	11437
ENSG00000065029	2066	1576	1756	1547	1584	1232
ENSG00000065054	630	434	335	374	1819	1542
ENSG00000065057	311	258	209	222	250	245
ENSG00000065060	2159	1911	1665	1695	2456	2004
ENSG00000065135	10565	9882	10780	12316	9587	8529
ENSG00000065150	15839	15129	8328	9285	11157	8903
ENSG00000065154	6036	5485	5096	5682	5900	5499
ENSG00000065183	1838	1465	2123	2077	2168	1658
ENSG00000065243	3795	3807	3722	4176	3973	3497
ENSG00000065268	2265	1675	2651	2581	1300	1229
ENSG00000065308	11820	10001	6925	7660	9598	10134
ENSG00000065320	5107	3104	1820	1231	3160	2040
ENSG00000065325	40	26	46	18	150	78
ENSG00000065328	1171	1472	26	24	149	111
ENSG00000065357	6867	5861	2965	2751	5837	4836
ENSG00000065361	87	75	34	18	83	57
ENSG00000065371	6	5	1	0	3	0
ENSG00000065413	1524	1657	1584	2282	751	857
ENSG00000065427	6101	5210	6805	7046	6204	5482
ENSG00000065457	2179	1792	1344	1325	1471	1164
ENSG00000065485	4334	3786	4178	4543	3224	3265
ENSG00000065491	1484	1068	1392	1177	1385	1066
ENSG00000065518	3136	2510	3133	2977	2884	2197
ENSG00000065526	5691	4654	4327	4533	5356	4398
ENSG00000065534	43844	31192	27531	29095	30260	24133
ENSG00000065548	4398	3595	4705	4771	4513	3547
ENSG00000065559	2098	1644	2463	2467	2097	1777
ENSG00000065600	714	541	833	641	809	604
ENSG00000065609	0	2	4	6	5	8
ENSG00000065613	2852	2883	2579	2873	2581	2379
ENSG00000065615	1524	1253	1492	1401	1552	1083
ENSG00000065618	155	126	35	36	736	658
ENSG00000065621	621	513	139	154	554	443
ENSG00000065665	850	688	635	549	626	545
ENSG00000065675	110	95	97	108	97	97
ENSG00000065717	255	203	132	120	250	191
ENSG00000065802	4030	2929	3991	3468	4021	2966
ENSG00000065809	6833	3964	5055	3788	4668	2945
ENSG00000065833	2129	1949	2261	2759	2344	2430
ENSG00000065882	6086	6065	3284	3809	4188	4147
ENSG00000065883	3262	2871	3198	3375	3189	2785
ENSG00000065911	4852	4810	2186	2394	5137	4750
ENSG00000065923	2339	1781	4277	3065	4746	3077
ENSG00000065970	2034	1853	1564	1608	1865	1711
ENSG00000065978	13401	12031	12242	13458	11751	10980
ENSG00000065989	513	356	70	77	177	162
ENSG00000066027	1319	1194	1251	1372	992	909
ENSG00000066032	4	2	13	8	9	5
ENSG00000066044	5572	4807	4168	4342	4084	3465
ENSG00000066056	57	22	9	4	25	8
ENSG00000066084	3986	3028	4460	4426	4845	4225
ENSG00000066117	4545	3575	4283	4058	3741	3157
ENSG00000066135	3600	2717	4182	3841	3789	2961
ENSG00000066136	2124	1647	1980	1691	1846	1418
ENSG00000066185	4	5	6	3	9	5
ENSG00000066230	218	208	176	108	115	114
ENSG00000066248	61	38	69	56	32	35
ENSG00000066279	1382	2069	30	33	93	129
ENSG00000066294	0	0	0	0	0	0
ENSG00000066322	6719	6209	7746	9240	8719	8845
ENSG00000066336	2	2	2	2	3	0
ENSG00000066379	277	209	306	288	272	232
ENSG00000066382	0	0	0	0	0	0
ENSG00000066405	13	16	33	46	22	20
ENSG00000066422	1924	1724	1624	1563	1467	1184
ENSG00000066427	1258	1032	1267	1143	1263	953
ENSG00000066455	3648	3034	3688	3526	3544	3078
ENSG00000066468	10	14	92	59	232	365
ENSG00000066557	1633	1757	1227	1580	1345	1231
ENSG00000066583	951	812	807	692	696	607
ENSG00000066629	649	353	445	414	2232	1368
ENSG00000066651	986	883	719	750	714	493
ENSG00000066654	2172	1881	3010	2636	2505	2053
ENSG00000066697	2492	1810	2683	2453	2862	2019
ENSG00000066735	6	4	2	0	15	7
ENSG00000066739	2100	1748	1977	1914	2184	1766
ENSG00000066777	6283	5250	7428	7130	6172	5112
ENSG00000066813	1	1	14	17	0	2
ENSG00000066827	895	611	787	634	692	521
ENSG00000066855	1574	1324	1556	1603	1330	1059
ENSG00000066923	811	480	306	268	341	301
ENSG00000066926	2710	2363	2397	2479	2344	2165
ENSG00000066933	2534	2595	2347	3398	2253	2365
ENSG00000067048	3942	3037	6241	6040	5	3
ENSG00000067057	28180	27093	27090	32876	41627	43746
ENSG00000067064	3681	4655	2773	3549	2825	2632
ENSG00000067066	4167	3497	3178	3009	3338	2820
ENSG00000067082	14056	22281	17136	30575	11709	16068
ENSG00000067113	696	676	1033	1045	611	678
ENSG00000067141	4516	3144	5794	5004	4334	3160
ENSG00000067167	34433	42621	38262	64428	40928	53311
ENSG00000067177	329	294	317	356	503	449
ENSG00000067182	6953	6495	6034	7899	7053	8027
ENSG00000067191	500	572	506	575	559	590
ENSG00000067208	1596	1407	1479	1687	1945	1523
ENSG00000067221	2862	2724	1340	1578	1699	1725
ENSG00000067225	197742	149139	253582	257566	251679	215123
ENSG00000067248	1785	1479	1855	2066	2133	1930
ENSG00000067334	2852	2532	2826	2869	2732	2141
ENSG00000067365	1371	1004	759	684	1146	1081
ENSG00000067369	4304	3139	5929	5333	5808	4546
ENSG00000067445	2638	1342	1520	1219	1897	1493
ENSG00000067533	1540	1265	1252	1317	1226	956
ENSG00000067560	43315	40500	38555	43397	35554	34199
ENSG00000067596	3848	3126	3309	3195	3101	2482
ENSG00000067601	101	62	72	72	64	41
ENSG00000067606	1450	1118	1528	1603	1450	1383
ENSG00000067646	765	737	768	819	0	1
ENSG00000067704	6489	6000	7440	8435	7042	6834
ENSG00000067715	670	541	561	691	546	517
ENSG00000067798	898	566	502	360	1033	442
ENSG00000067829	3053	2256	3100	3268	2671	2357
ENSG00000067836	1485	1285	1442	1409	1862	1747
ENSG00000067840	235	224	126	86	366	318
ENSG00000067842	2	1	0	0	0	0
ENSG00000067900	5069	5579	4571	5279	4730	4753
ENSG00000067955	4426	4197	2484	2673	2773	2248
ENSG00000067992	228	223	254	241	180	166
ENSG00000068001	2868	2245	2712	2832	2557	2274
ENSG00000068024	811	581	555	539	762	604
ENSG00000068028	2560	2458	1578	1675	2457	2636
ENSG00000068078	650	649	137	119	105	73
ENSG00000068079	1325	1155	788	754	603	529
ENSG00000068097	1450	1168	1229	1159	1291	1214
ENSG00000068120	3034	2396	2463	2248	2478	2282
ENSG00000068137	1788	1412	966	1015	926	1001
ENSG00000068305	3660	2917	3361	3227	2328	1987
ENSG00000068308	6133	4734	5533	5272	5231	4807
ENSG00000068323	7881	6072	7323	7086	7539	6730
ENSG00000068354	1092	966	1034	1129	1038	1066
ENSG00000068366	10943	8338	9003	8624	11566	9065
ENSG00000068383	1187	839	1040	1037	1242	1172
ENSG00000068394	1407	1179	1235	1088	1225	985
ENSG00000068400	4546	3238	4121	3542	3654	2970
ENSG00000068438	2828	2634	2031	2366	2709	2414
ENSG00000068489	2547	3126	472	414	474	486
ENSG00000068615	407	537	69	83	239	197
ENSG00000068650	8690	6124	10224	9180	7098	4648
ENSG00000068654	3689	2845	4456	4417	4317	3583
ENSG00000068697	29973	21920	44076	38562	29813	23042
ENSG00000068724	2659	2441	1556	1704	2282	2296
ENSG00000068745	7427	5129	7041	6116	7829	5532
ENSG00000068781	0	0	0	0	1	0
ENSG00000068784	901	795	921	813	807	634
ENSG00000068796	3741	3670	2863	2953	2678	2170
ENSG00000068831	12	18	1	1	9	14
ENSG00000068878	4843	4052	3745	3972	7042	5903
ENSG00000068885	1080	1052	806	713	707	650
ENSG00000068903	3434	2665	2107	2153	2317	2317
ENSG00000068912	3495	2917	4140	3982	4201	3752
ENSG00000068971	2280	1592	2021	2116	3223	2958
ENSG00000068976	7	8	3	3	5	2
ENSG00000068985	0	0	0	0	0	0
ENSG00000069011	28	18	156	172	223	210
ENSG00000069018	1	3	3	0	2	5
ENSG00000069020	2637	2331	678	660	1649	1172
ENSG00000069122	59	35	4	2	10	11
ENSG00000069188	30	16	23	18	25	21
ENSG00000069206	0	0	0	0	0	0
ENSG00000069248	2801	2554	3120	3036	2725	2289
ENSG00000069275	19254	17624	17667	17012	15771	12892
ENSG00000069329	8251	8004	8917	9698	8932	8128
ENSG00000069345	4056	3256	4288	4057	4290	3345
ENSG00000069399	676	467	873	719	1043	891
ENSG00000069424	250	203	225	151	289	263
ENSG00000069431	3071	2115	3884	2540	1720	662
ENSG00000069482	4	2	2	6	4	2
ENSG00000069493	350	370	110	105	121	103
